LTARSiteCode,SiteVariableName,SiteVariableDescription,Units,ControlledVariable,ControlledDescription,ControlledUnits,Comments,TemporalResolution,StartDate,EndDate,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,AgCROS.Table,AgCROS.VarName
JER,Holecheck's transects_College Ranch_NMSU,"Historical use of grazing  with light and conservative stocking rate, Chihuahuan Desert Rangeland Research Center, Las Cruces",,Total_P_extractable,Total phosphorus in soil extract,mg P/kg,,,,,,,,,,,,
JER,Holecheck's transects_College Ranch_NMSU,"Historical use of grazing  with light and conservative stocking rate, Chihuahuan Desert Rangeland Research Center, Las Cruces",,Total_Soil_N,Total soil nitrogen,g N/kg,,,,,,,,,,,,
JER,Duneland Restoration Project_JER,,,Total_Soil_N,Total soil nitrogen,g N/kg,,,,,,,,,,,,
JER,Duneland Restoration Project_JER,Soil Moisture data (VWC): Measurement of volumetric water content in the soil using through the use of the dielectric constant of the soil. The VWC is the ratio of volume of water to the unit volume of soil. ,,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),edited by WO,,,,,,,,,,,
KBS,Soil_Classification,soil type determined by information contained in the texture file (see classification description),,No controlled name,-,-,"Don't see a category for total soil classification; WO - derived from other texture measurements so can delete?; VLJ - Is this texture class? Some sites may not have particle size distribution data, only texture class from NRCS soil survey - see comments L.2127 (KBS called this ""texture"" in that previous line); WO - different from line 2348?; site confirmed is primary ""data"", should keep entry",,1/1/1992 0:00,1/1/1993 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/88,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil classification
KBS,bac vol,bacterial biovolume,cubicMicrometersPerGram,No controlled name,-,-,"Don't see controlled variable specific to bacteria; WO - no category; VLJ - Did a quick search on this term - usually measured in aquatic environments, so this variable might be better for the hydrology or watershed group - L2334 bacterial biomass C might be derived from this biovolume number (looks like there is a conversion value to multiply bacterial biovolume to estimate bacterial biomass C).; site confirmed this is primary data and should keep",,,5/7/1996 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",abundance of soil organisms
KBS,hyp len,total length fungal hyphae,metersPerGram,No controlled name,-,-,fungal abundance is available but not hyphal architecture; WO - no category,,,5/7/1996 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",fungus
KBS,hyp diam,mean fungal hyphal diameter,micrometer,No controlled name,-,-,"fungal abundance is available but not hyphal architecture; WO - no category; VLJ - is this a continuing measurement or a historical measurement? If this is not something being measured consistently, could potentially delete.  Or if we wanted to be inclusive and capture as many variable names as possible, could add ""Fungal_dia"" (um) and ""Fungal_length"" (m/g)",,,5/7/1996 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/26,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",fungus
KBS,organisms_g,organisms per gram of soil,numberPerGram,No controlled name,-,-,"Microbial Abundance?; WO - not sure, could be arthropods? VLJ - agreed, unclear - clarify with KBS; site confirmed this is culturable bacteria and should keep",,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/139,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",abundance of soil organisms
KBS,Horizon,name assigned to the horizon based on soil properties,,No controlled name,-,-,"soil horizon designation not in list; WO - no category; VLJ - ""horizon"" could be added, with various horizons listed in attributes (O, Oi. Oa, A, E, B, C, etc)",,1/1/1992 0:00,1/1/1993 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/90,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil horizon depth, upper"
KBS,13C,13Carbon Isotope,δ13C%o,13C,13C natural abundance in soil,per mille,"VLJ - do we use ""13C_NA"" for this? WO - NA will be captured in attributes",,,,,,,,,,,
KBS,15N,15Nitrogen Isotope,δ15N%o,15N_NA,"15N isotope concentration, natural abundance",per mille,,,,,,,,,,,,
KBS,hconc,"H in H concentration, [H+]= 10^(-pH)",molePerLiter,Buffering_Capacity,Ability of the soil to resist change in pH (reserve or exchangable acidity),meq H+ (kg soil)-1 (pH)-1 OR mg CaCO3 (kg soil)-1 (pH)-1,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/567,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,proportion,the proportion of aggregates in the size class,dimensionless,Dry_Aggregation,Abundance of dry soil aggregate by size class (dry sieve),g/kg,aggregate size; WO WO - this will be captured in attributes; VLJ - this is a dervied measurement - can be deleted; WO - we need to keep something for dry aggregation. Can they report the mass of aggregates?; site confirmed they can alter the units,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/532,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Micro or Macroaggregation
KBS,sequence,gene sequence,,Microbial_genes,Abundance of specific microbial genes,number of reads/g,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/253,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",gene sequence
KBS,nc,N mineralized in 10 day incubation of unfumigated soil at 25 C,microgramsPerGram,Mineralizable N,Accumulation of both soil nitrate and ammonium,mg N/kg,WO - different from the mineralization above? May need to split into ammonification and nitrification; site confirmed should be kept as mineralizable N,,,5/7/1996 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/25,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Potentially Mineralizable N
KBS,Ammonium,"soil extractable ammonium as N (average of analytical replicates, screened for outliers and corrected for soil moisture)",microgramsPerGram,Ammonium_NH4_extractable,Ammonium in soil extract,mg N/kg,,,1/1/1989 0:00,1/1/2016 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/55,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Ammonium nitrogen, soil"
KBS,Texture,identification based on texture-by-feel method (see Texture Description),,Consistency,Assessment of soil consistence,,"Would be a combination of clay, silt, sand; edited by WO; VLJ - this is a qualitative measurement, method could be in attributes, responses could be texture class (S, Si, C, and combinations); Need to update Consistency attributes",,1/1/1992 0:00,1/1/1993 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/90,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil texture
KBS,MAOM-C,Mineral Associated Organic Matter C,g/kg,Mineral_associated_OM_C,Carbon associated with the mineral fraction (<0.53 μm),g C/kg,Total MAOM not in variable list; VLJ - this is worth adding as a variable name,,,,,,,,,,,
KBS,microbial_respiration,microbial respiration in ng C/gram/day,nanogramsPerGramPerDay,Microbial_Respiration_C,Carbon in CO2 evolution under controlled laboratory conditions,mg C/kg/d,,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/139,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",microbial respiration
KBS,POM-C,Particulate Organic Matter C,g/kg,POM_C,Carbon in soil fraction between 0.053 and 2 mm,g C/kg,"Total POM not in variable list; VLJ - can add as attribute ""total,"" ""fine,"" ""coarse"" or other size class",,,,,,,,,,,
KBS,CEC,cation exchange capacity in meq/100g soil,milliEquivalentsPerHundredGram,CEC,Cation Exchange capacity,cmol/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/52,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Cation exchange capacity, soil"
KBS,DOC,"DOC: Shimadzu NPOC, <2005 Ionics DOC Analyzer in mg/L",milligramsPerLiter,Dissolved_C,Dissolved carbon in naturally-occuring soil water,mg C/L,,,6/4/1996 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/390,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Organic soil carbon, soil, mean or single measurement"
KBS,O2,OxygenConcentration in mg/L,milligramsPerLiter,O2_dissolved,Dissolved oxygen in aqueous soil solution,mg O2/L,"edited by WO, check this is dissolved not gaseous; site confirmed is dissolved O2",,6/4/1996 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/390,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",oxygen
KBS,soluble_reactive_phosphorus,soluble reactive phosphorus concentration in ug/L,microgramsPerLiter,PO4_dissolved,Dissolved phosphate in naturally-occuring soil water,mg P/L,"WO - probably surface water measurements; site confirmed from suction cup lysimeters, should keep entry",,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/184,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
KBS,total_dissolved_phosphorus,total dissolved phosphorus concentration in ug/L,microgramsPerLiter,Total_P_dissolved,Dissolved total phosphorus in naturally-occuring soil water,mg P/L,"WO - probably surface water measurements; site confirmed suction cup lysimeters, should keep entry",,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/184,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
KBS,SO4,SO4 in mg/L,milligramsPerLiter,SO4_extractable,Extractable soil sulfate,mg S/kg,,,6/4/1996 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/390,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sulfate, soil"
KBS,Moisture,soil moisture,gramsPerHectogram,Soil_Moisture_grav,Gravimetric soil moisture content,% (g water/g dry soil*100),WO - is this data of interest or just experimental data for calculations?; site recommends maintain as variable of interest,,1/1/2001 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/118,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
KBS,cfibio_c,microbial biomass C,microgramsPerGram,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,,,,5/7/1996 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/25,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass carbon, soil"
KBS,cfibio_n,microbial biomass N,microgramsPerGram,Microbial_biomass_N,Microbial biomass nitrogen,mg N/kg,,,,5/7/1996 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/25,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Microbial biomass nitrogen, soil"
KBS,MAOM-N,Mineral Associated Organic Matter N,g/kg,Mineral_Associated_OM_N,Mineral associated organic matter nitrogen,mg N/kg,,,,,,,,,,,,
KBS,pH,soil pH,dimensionless,pH,Negative logarithm of the hydrogen ion concentration,no reported units,"WO - different from ""Bray pH""?; site confirmed 2:1 extract",,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/15,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,pH,pH of soil solution,dimensionless,pH,Negative logarithm of the hydrogen ion concentration,no reported units,WO - does soil solution mean it's not an extract?; site confirmed 1:1 extract,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/72,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,pH,pH,dimensionless,pH,Negative logarithm of the hydrogen ion concentration,no reported units,WO - duplicate; site confirmed is pH of lysimeter water,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/184,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,BpH,Bray pH of the sample,dimensionless,pH,Negative logarithm of the hydrogen ion concentration,no reported units,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/107,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
KBS,NO3,inorganic NO3-N,microgramsPerKilogram,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/103,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
KBS,H,unidentified adult species #5; number per station sample,number,Earthworm_abundance,number of earthworms per square meter,number/m2,"Not sure what this is - seems to be perhaps unidentified arthropod, earthworm, or nematode?; VLJ - agree, need clarification from KBS; site confirmed is earthworms",,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/109,,1,,new ecology,species diversity
KBS,Acal,Apporectodea caliginosa; number per station sample,number,Earthworm_abundance,number of earthworms per square meter,number/m2,VLJ - species or demographic info (i.e. juveniles vs adults) could be in attributes; WO - yes species will be an attribute,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/109,,1,,new ecology,abundance of soil organisms
KBS,Atrap,Apporectodea trapezoides; number per station sample,number,Earthworm_abundance,number of earthworms per square meter,number/m2,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/109,,1,,new ecology,abundance of soil organisms
KBS,Lrub,Lumbricus rubellus; number per station sample,number,Earthworm_abundance,number of earthworms per square meter,number/m2,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/109,,1,,new ecology,abundance of soil organisms
KBS,NUM,total number of earthworms (all species); number per station sample,number,Earthworm_abundance,number of earthworms per square meter,number/m2,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/109,,1,,new ecology,abundance of soil organisms
KBS,juveniles,unidentified juveniles (usually very small); number per station sample,number,Earthworm_abundance,number of earthworms per square meter,number/m2,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/109,,1,,new ecology,phenological stage
KBS,fungivorus_nematodes_m2,number of fungivorus nematodes per square meter,numberPerMeterSquared,Nematode_abundance,number of nematodes per cubic meter,number/m3,specific to certain taxa,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/140,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",abundance of soil organisms
KBS,bacteriovorus_nematodes_m2,number of bacteriovorus nematodes per square meter,numberPerMeterSquared,Nematode_abundance,number of nematodes per cubic meter,number/m3,,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/140,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",abundance of soil organisms
KBS,omnivorous_nematodes_m2,number of omnivorous nematodes per square meter,numberPerMeterSquared,Nematode_abundance,number of nematodes per cubic meter,number/m3,,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/140,,1,,new ecology,abundance of soil organisms
KBS,predaceous_nematodes_m2,number of predaceous nematodes per square meter,numberPerMeterSquared,Nematode_abundance,number of nematodes per cubic meter,number/m3,,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/140,,1,,new ecology,abundance of soil organisms
KBS,Bulk_density,bulk density,gramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,,5/6/1996 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/71,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,bulk_density_gravel,bulk density of gravel in mg/cm3,milligramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/14,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,total_bulk_density,bulk density (including any gravel),gramsPerCubicCentimeter,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,1/1/2001 0:00,1/1/2013 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/308,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
KBS,POM-N,Particulate Organic Matter N,g/kg,POM_N,Particulate organic matter nitrogen,mg N/kg,,,,,,,,,,,,
KBS,clay,clay percent,gramsPerGram,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/566,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Clay, soil"
KBS,sand,percent sand,gramsPerHectogram,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/14,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sand, soil"
KBS,silt,percent of silt in the soil,gramsPerHectogram,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/405,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Silt, soil"
KBS,phosphorus,Bray P1 phosphorus (ppm),microgramsPerKilogram,PO4_extractable,Phosphate in soil extract,mg P/kg,WO - duplicate or different from other phosphorus?,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/570,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
KBS,14C,14Carbon Isotope,δ14C%o,14C,Radioactive 14C isotope activity,per mille,,,,,,,,,,,,
KBS,pmin,net N mineralization potential in ug N/g soil/d,microgramsPerGramPerDay,Ammonification_rate,Rate of ammonium production,mg N/kg*hr,WO - different from the mineralization above?; site confirmed should be kept but split into ammonification and nitrification,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/142,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Potentially Mineralizable N
KBS,NetAmmonification,the difference in ammonium levels (final - initial) devided by the duration of the incubation. A positive value means that there was more ammonium at the end of the incubation than at the beginning.,microgramsPerGramPerDay,Ammonification_rate,Rate of ammonium production,mg N/kg*hr,"WO - need to split ammonification and nitrification? or just change ""and"" in column F to ""and/or""?; VLJ - suggest ""Ammonification Rate"", ""Nitrification Rate"", with attributes for gross vs net. Ammonification rate and mineralization rate are the same.  WO - will make this change to the controlled vocab",,1/1/1989 0:00,1/1/2015 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/56,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Ammonium nitrogen, soil"
KBS,pno3,net nitrification potential in ug N/g soil/d,microgramsPerGramPerDay,Nitrification_rate,Rate of nitrate production,mg N/kg*hr,"Nitrification rate is in the list, but not nitrification potential; WO - potential is a rate, will be able to distinguish ""field"" vs potential rates in the attributes; WO - duplicate of other nitrification entries?; site confirmed should be maintained",,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/142,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrite, soil"
KBS,pmin,net N mineralization potential in ug N/g soil/d,microgramsPerGramPerDay,Nitrification_rate,Rate of nitrate production,mg N/kg*hr,WO - different from the mineralization above?; site confirmed should be kept but split into ammonification and nitrification,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/142,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Potentially Mineralizable N
KBS,NetNitrification,"difference in nitrate levels (final minus the initial nitrate), divided by duration of the incubation. A positive sign means that there is more nitrate at the end of the incubation than at the beginning.",microgramsPerGramPerDay,Nitrification_rate,Rate of nitrate production,mg N/kg*hr,"WO - need to split ammonification and nitrification? or just change ""and"" in column F to ""and/or""?; VLJ - suggest ""Ammonification Rate"", ""Nitrification Rate"", with attributes for gross vs net. Ammonification rate and mineralization rate are the same.  WO - will make this change to the controlled vocab; site confirmed should be kept",,1/1/1989 0:00,1/1/2015 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/56,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrite, soil"
KBS,Nitrification,nitrification potential,microgramsPerKilogramPerHour,Nitrification_rate,Rate of nitrate production,mg N/kg*hr,"WO - same measurement protocols as ""NetNitrification""?; site confirmed should be kept",,1/1/2001 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/118,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrite, soil"
KBS,rate_ml_s,calculated infiltration rate,milliLiterPerSecond,Infitration_Rate,Rate of water infiltration,cm/hr,"edited by WO; VLJ - can include for now, but again could be a measurement for drainage WG; WO - true, they do specify its calculated so not sure what they measured; site confirmed this is primary data so should keep",,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/491,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
KBS,aluminum_ppm,ppm aluminum,microgramsPerGram,Al_extractable,Soil concentration of extractable Aluminum,mg Al/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Aluminum, soil"
KBS,boron_ppm,ppm boron,microgramsPerGram,B_extractable,Soil concentration of extractable Boron,mg B/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",boron
KBS,Ca-AA,Ca measured by Atomic Absorption in mg/L,milligramsPerLiter,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,6/4/1996 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/390,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
KBS,Ca-IC,Ca measured by ion chromatography in mg/L,milligramsPerLiter,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,,6/4/1996 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/390,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
KBS,copper_ppm,ppm copper,microgramsPerGram,Cu_extractable,Soil concentration of extractable Copper,mg Cu/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Copper, soil"
KBS,Fe,iron,microgramsPerKilogram,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/107,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
KBS,Mg,magnesium,poundsPerAcre,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/107,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
KBS,Mn,manganese,microgramsPerKilogram,Mn_extractable,Soil concentration of extractable Manganese,mg Mn/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/107,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mangenese, soil"
KBS,K,potassium,poundsPerAcre,K_extractable,Soil concentration of extractable Potassium,mg K/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/106,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
KBS,Si,Silica-Si in mg/L,milligramsPerLiter,Si_extractable,Soil concentration of extractable Silicon,mg Si/kg,,,6/4/1996 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/390,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","silicon, soil"
KBS,Na-AA,Na measured by Atomic Absorption in mg/L,milligramsPerLiter,Na_extractable,Soil concentration of extractable Sodium,mg Na/kg,,,6/4/1996 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/390,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sodium, soil"
KBS,Na-IC,Na measured by ion chromatography in mg/L,milligramsPerLiter,Na_extractable,Soil concentration of extractable Sodium,mg Na/kg,,,6/4/1996 0:00,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/390,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sodium, soil"
KBS,Zn,zinc,microgramsPerKilogram,Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/107,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Zinc, soil"
KBS,som_percent,Soil organic matter percentage,gramsPerHectogram,Soil_organic_matter,"Soil organic matter concentration, directly measured",g SOM/kg,"Don't see organic matter in the list; edited by WO; VLJ - let's add SOM (this is usually just LOI, but could be others in attribution if others know of different methods)",,,5/4/2010 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/559,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Organic soil carbon, soil, mean or single measurement"
KBS,Temperature,soil temperature (0-10 cm),celsius,Soil_Temp,Soil temperature at a given soil depth,°C,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/114,,1,,"WeatherDaily, WeatherStation",avg soil temp
KBS,c_percent,total carbon percent in the soil core,gramsPerGram,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,,,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/566,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
KBS,total_n,total N in %,gramsPerHectogram,Total_Soil_N,Total soil nitrogen,g N/kg,WO - will need to change units,,1/1/1988 0:00,1/1/1988 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/15,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement"
KBS,sulfur_percent,percent sulfur,gramsPerHectogram,Total_Soil_S,Total soil sulfur,mg S/kg,"edited by WO, will need to change units",,,,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/393,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sulfate, soil"
KBS,W0-2cm,"water content, 0 to 2 cm",cubicCentimetersPerCubicCentimeters,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,,1/1/1989 0:00,1/1/1998 0:00,KBS information manager,sql,https://lter.kbs.msu.edu/datatables/81,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
LCB,AgStab,FSP-Cornell-Soil-Health_var,g/kg,Water_Stable_Aggregation,Abundance of water-stable soil aggregates by size class (wet sieve),g/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,pmn,FSP-Cornell-Soil-Health_var,µgN/ gdwsoil/week,Mineralizable N,Accumulation of both soil nitrate and ammonium,mg N/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
